year,rating,country_clean,iso3,country_name,CC.EST,GE.EST,RQ.EST,RL.EST,NY.GDP.MKTP.KD.ZG,BN.CAB.XOKA.GD.ZS,NE.TRD.GNFS.ZS,GGSB_NPGDP,GGXWDG_NGDP,PCPI,REER_IX_RY2010_ACW_RCPI
2016,AAA,Norway,NOR,Norway,2.14950466156006,1.83236646652222,1.6863489151001,1.99445748329163,1.16472423928819,3.98049523650322,69.1168423974699,-6.557,37.874,112.442,84.7485662260435
2017,AAA,Norway,NOR,Norway,2.19124555587769,1.94444799423218,1.80552613735199,1.98068571090698,2.46374626574153,5.38896566318332,69.1087817621061,-6.582,38.192,114.551,85.542499810563
2018,AAA,Norway,NOR,Norway,2.05031037330627,1.84514558315277,1.78418827056885,1.92207717895508,0.828931500516902,7.94959431636822,70.0031957894984,-5.798,39.349,117.718,85.9793352644732
2019,AAA,Norway,NOR,Norway,2.0337541103363,1.82773196697235,1.79789400100708,1.94084346294403,1.12374694968757,2.91600859889184,70.8958205272987,-6.485,40.485,120.27,83.6149687944556
2020,AAA,Norway,NOR,Norway,2.06576919555664,1.88777232170105,1.69426965713501,1.92992174625397,-1.27817177234034,1.14557292891118,65.3539790413323,-10.18,46.026,121.817,78.1221889937859
2021,AAA,Norway,NOR,Norway,2.10831046104431,1.79539930820465,1.62860715389252,1.90791833400726,3.90868676830634,14.8001387979332,71.2227137759599,-7.92,41.573,126.061,83.0907921515747
2022,AAA,Norway,NOR,Norway,2.0676383972168,1.94172024726868,1.5161395072937,1.76085293292999,3.24622860260932,28.6290001838396,82.6094798361389,-5.745,36.057,133.327,80.9512176244936
2023,AAA,Norway,NOR,Norway,2.11352157592773,1.79993534088135,1.59752345085144,1.83398151397705,0.0721204806030329,17.4146048356105,80.3638456401269,-7.029,44.13,140.684,74.0937034810452
2024,AAA,Norway,NOR,,,,,,,,,-7.983,42.719,145.109,73.6725383831623
2025,AAA,Norway,NOR,,,,,,,,,-10.083,42.72,148.592,74.7123231913471
2017,BBB-,Oman,OMN,Oman,0.214597567915916,0.134335204958916,0.406968593597412,0.407715171575546,0.304057565922449,-13.6143943671897,88.9531480182956,,40.106,99.304,
2018,BB+,Oman,OMN,Oman,0.215160369873047,0.126805379986763,0.160653665661812,0.436807572841644,1.28710391543288,-4.85027419563218,89.2792178262847,,44.691,100.003,
2019,BB+,Oman,OMN,Oman,0.421262174844742,0.206361129879951,0.275505721569061,0.527708828449249,-1.12863801728058,-4.91818869978251,86.4782010313236,,52.464,100.475,
2020,BB-,Oman,OMN,Oman,0.203327089548111,0.104503601789474,0.444364666938782,0.593385636806488,-3.37972052697999,-16.5486765828435,91.8758908014472,,67.902,100.078,
2021,BB-,Oman,OMN,Oman,0.0622414164245129,-0.155151039361954,0.315641969442368,0.382868677377701,2.5821749892893,-5.53764911438897,95.9494877293305,,61.873,101.744,
2022,BB,Oman,OMN,Oman,0.0526379346847534,0.0215067788958549,0.432644993066788,0.49886080622673,7.98570728354278,3.65021452080102,105.745009280655,,41.673,104.299,
2023,BB+,Oman,OMN,Oman,0.215157955884933,0.274613231420517,0.434537470340729,0.612812101840973,1.41401395818599,2.2921129881964,106.446730998207,,37.488,105.292,
2024,BB+,Oman,OMN,,,,,,,,,,35.515,105.915,
2025,BB+,Oman,OMN,,,,,,,,,,35.05,106.868,
2015,B,Pakistan,PAK,Pakistan,-0.834522724151611,-0.709552943706512,-0.645115256309509,-0.777004957199097,4.21794209572506,-0.934446742353906,26.6881860172247,,59.063,97.231,116.011141793971
2016,B,Pakistan,PAK,Pakistan,-0.90090936422348,-0.700057625770569,-0.662416398525238,-0.815520167350769,6.57383828511043,-2.29279660651385,24.7015780480573,,62.065,100.016,119.676366027544
2017,B,Pakistan,PAK,Pakistan,-0.8026123046875,-0.634695649147034,-0.612370550632477,-0.731694102287292,4.43262590683975,-4.76985760466006,25.472035002344,,62.142,104.792,121.642977608964
2018,B-,Pakistan,PAK,Pakistan,-0.801856637001038,-0.666645467281342,-0.667998254299164,-0.683649957180023,6.15170261099519,-5.29556175645778,27.6260570796337,,66.321,109.717,107.123462738575
2019,B-,Pakistan,PAK,Pakistan,-0.879992425441742,-0.718214333057404,-0.687235057353973,-0.68840104341507,2.49763692943365,-2.66677325730292,28.9055769867032,,78.712,117.18,96.8509778599442
2020,B-,Pakistan,PAK,Pakistan,-0.857438266277313,-0.571128666400909,-0.764765918254852,-0.712938487529755,-1.27408744338709,-0.216650637871501,26.7162807328814,,80.805,129.764,99.536624718371
2021,B-,Pakistan,PAK,Pakistan,-0.810481548309326,-0.438822388648987,-0.761585533618927,-0.658620655536652,6.51388575852702,-3.52439577565177,27.0304204125548,,74.749,141.308,104.952567577647
2022,CCC+,Pakistan,PAK,Pakistan,-0.80435037612915,-0.624728679656982,-0.886412620544434,-0.672116339206696,4.7781068690358,-3.25858181478804,33.031353478032,,77.318,158.481,95.6953477829739
2023,CCC,Pakistan,PAK,Pakistan,-0.999357461929321,-0.577790379524231,-0.901008188724518,-0.859885513782501,-0.414935997088406,-0.308630136387274,28.4676925469837,,78.508,204.728,77.1210875114217
2024,CCC+,Pakistan,PAK,,,,,,,,,,70.387,252.656,86.1213055779792
2025,CCC+,Pakistan,PAK,,,,,,,,,,71.554,264.013,92.9706184180274
2012,BBB,Panama,PAN,Panama,-0.395119667053223,0.319876164197922,0.468524962663651,-0.222083896398544,9.62729355007232,-8.97959013068533,153.208620289839,-1.686,34.033,96.131,
2013,BBB,Panama,PAN,Panama,-0.38122621178627,0.318168878555298,0.447597444057465,-0.253414422273636,6.32435373509259,-8.69806985425653,133.071568994167,-2.741,33.727,100.003,
2014,BBB,Panama,PAN,Panama,-0.370015203952789,0.27743074297905,0.476986914873123,-0.0646798387169838,4.62581384604574,-12.9838146932933,114.970604967371,-3.393,34.722,102.626,
2015,BBB,Panama,PAN,Panama,-0.434962153434753,0.277811020612717,0.447250634431839,-0.140977621078491,5.26691726402875,-8.69390485549667,96.5791573893461,-2.638,34.239,102.767,
2016,BBB,Panama,PAN,Panama,-0.573966324329376,0.153621435165405,0.468313783407211,0.0336839631199837,4.57196696307969,-7.54284614415131,84.3959718486228,-2.254,33.606,103.527,
2017,BBB,Panama,PAN,Panama,-0.613697469234467,0.0281319748610258,0.425295799970627,0.0075527080334723,5.74405946988693,-5.82243144680319,84.0475372059131,-2.506,33.561,104.433,
2018,BBB,Panama,PAN,Panama,-0.610337615013123,0.0126809943467379,0.385193198919296,-0.159112378954887,3.9181980847881,-7.88419298820638,86.1309615270001,-3.345,35.581,105.229,
2019,BBB,Panama,PAN,Panama,-0.643827140331268,0.0998710468411446,0.380994021892548,-0.191898912191391,3.10306793272473,-5.14448028576959,80.4286505707227,-3.129,39.83,104.855,
2020,BBB,Panama,PAN,Panama,-0.584161520004272,0.164647355675697,0.322711378335953,-0.284955024719238,-17.8212299459324,0.215312493460061,68.7004234799646,-5.364,61.522,103.229,
2021,BBB-,Panama,PAN,Panama,-0.591640532016754,0.123601131141186,0.177574455738068,-0.269385784864426,16.4671248604202,-1.21399867987633,80.1334636057057,-4.971,54.412,104.913,
2022,BBB-,Panama,PAN,Panama,-0.634862422943115,-0.128100603818893,0.127132147550583,-0.359851568937302,11.0385475261766,0.0376164980565806,93.4752688168442,-3.765,52.732,107.913,
2023,BBB-,Panama,PAN,Panama,-0.62809419631958,-0.209720730781555,0.118782818317413,-0.3459812104702,7.16632946099945,-3.07950718117876,88.3489105288611,-4.347,51.23,109.517,
